tag,species,treatment,grid,site,status,seed
1334,plaere,B,17,LM,missing,
1335,plaere,A,17,LM,zero,0
1336,plaere,B,17,LM,,0
1337,plaere,A,17,LM,,0
1338,plaere,B,17,LM,,0
1339,plaere,A,17,LM,,2
1340,plaere,B,17,LM,herbivory,0
1341,plaere,A,17,LM,,0
1342,plaere,B,17,LM,zero,0
1343,plaere,A,17,LM,,4
1344,plaere,B,17,LM,,0
1345,plaere,A,17,LM,no pipe,0
1346,plaere,B,17,LM,,0
1347,plaere,A,17,LM,,0
1348,plaere,B,17,LM,,0
1349,plaere,A,17,LM,,0
1350,plaere,B,17,LM,missing,
1351,plaere,A,19,LM,,9
1352,plaere,B,19,LM,zero,0
1353,plaere,A,19,LM,,2
1354,plaere,B,19,LM,,2
1355,plaere,A,19,LM,missing,
1356,plaere,B,19,LM,missing,
1357,plaere,A,19,LM,no pipe,0
1358,plaere,B,19,LM,zero,0
1359,plaere,A,19,LM,missing,
1360,plaere,B,19,LM,,1
1361,plaere,A,19,LM,,1
1362,plaere,B,19,LM,zero,0
1363,plaere,A,19,LM,missing,
1364,plaere,B,19,LM,,0
1365,plaere,A,19,LM,no pipe,3
1366,plaere,B,19,LM,,0
1367,plaere,A,19,LM,,0
1368,plaere,B,19,LM,,0
1369,plaere,A,19,LM,,23
1370,plaere,B,19,LM,,2
1371,plaere,A,19,LM,,4
1372,plaere,B,19,LM,zero,0
1373,plaere,A,19,LM,,0
1374,plaere,B,19,LM,,1
1375,plaere,A,19,LM,,0
1376,plaere,B,19,LM,,0
1377,plaere,A,19,LM,herbivory,
1378,plaere,B,19,LM,,0
1379,plaere,A,19,LM,,0
1380,plaere,B,19,LM,zero,0
1381,plaere,A,19,LM,,4
1382,plaere,B,19,LM,,2
1383,plaere,A,19,LM,missing,
1384,plaere,B,19,LM,zero,0
1385,plaere,A,19,LM,zero,0
1386,plaere,B,19,LM,,0
1387,plaere,A,19,LM,,0
1388,plaere,B,19,LM,,2
1389,plaere,A,19,LM,,4
1390,plaere,B,19,LM,zero,0
1391,plaere,A,19,LM,,3
1392,plaere,B,19,LM,,0
1393,plaere,A,19,LM,,0
1394,plaere,B,19,LM,,0
1395,plaere,A,19,LM,,9
1396,plaere,B,19,LM,missing,
1397,plaere,A,19,LM,missing,
1398,plaere,B,19,LM,herbivory,
1399,plaere,A,19,LM,,2
1400,plaere,B,19,LM,,0
1701,plaere,A,15,HUT,no pipe,0
1702,plaere,B,15,HUT,zero,0
1703,plaere,A,15,HUT,,17
1704,plaere,B,15,HUT,missing,
1705,plaere,A,15,HUT,missing,
1706,plaere,B,15,HUT,,0
1707,plaere,A,15,HUT,zero,0
1708,plaere,B,15,HUT,zero,0
1709,plaere,A,15,HUT,,9
1710,plaere,B,15,HUT,herbivory,
1711,plaere,A,15,HUT,,0
1712,plaere,B,15,HUT,zero,0
1713,plaere,A,15,HUT,missing,
1714,plaere,B,15,HUT,zero,0
1715,plaere,A,15,HUT,zero,0
1716,plaere,B,15,HUT,zero,0
1717,plaere,A,15,HUT,,2
1718,plaere,B,15,HUT,zero,0
1719,plaere,A,15,HUT,zero,0
1720,plaere,B,15,HUT,zero,0
1721,plaere,A,15,HUT,zero,0
1722,plaere,B,15,HUT,zero,0
1723,plaere,A,15,HUT,,22
1724,plaere,B,15,HUT,zero,0
1725,plaere,A,15,HUT,zero,0
1726,plaere,B,15,HUT,zero,0
1727,plaere,A,15,HUT,zero,0
1728,plaere,B,15,HUT,zero,0
1729,plaere,A,15,HUT,missing,
1730,plaere,B,15,HUT,,9
1731,plaere,A,15,HUT,,3
1732,plaere,B,15,HUT,zero,0
1733,plaere,A,15,HUT,,0
1734,plaere,B,15,HUT,,0
1735,plaere,A,15,HUT,zero,0
1736,plaere,B,15,HUT,zero,0
1737,plaere,A,15,HUT,,40
1738,plaere,B,15,HUT,,4
1739,plaere,A,15,HUT,,10
1740,plaere,B,15,HUT,,0
1741,plaere,A,15,HUT,no pipe,0
1742,plaere,B,15,HUT,,2
1743,plaere,A,15,HUT,zero,0
1744,plaere,B,15,HUT,zero,0
1745,plaere,A,15,HUT,missing,
1746,plaere,B,15,HUT,missing,
1747,plaere,A,15,HUT,no pipe,4
1748,plaere,B,15,HUT,zero,0
1749,plaere,A,15,HUT,missing,
1750,plaere,B,15,HUT,,2
1651,plaere,A,14,HUT,,0
1652,plaere,B,14,HUT,,2
1653,plaere,A,14,HUT,zero,0
1654,plaere,B,14,HUT,,2
1655,plaere,A,14,HUT,zero,0
1656,plaere,B,14,HUT,,2
1657,plaere,A,14,HUT,,0
1658,plaere,B,14,HUT,,0
1659,plaere,A,14,HUT,zero,0
1660,plaere,B,14,HUT,zero,0
1661,plaere,A,14,HUT,zero,0
1662,plaere,B,14,HUT,,0
1663,plaere,A,14,HUT,no pipe,0
1664,plaere,B,14,HUT,zero,0
1665,plaere,A,14,HUT,no pipe,0
1666,plaere,B,14,HUT,,2
1667,plaere,A,14,HUT,no pipe,0
1668,plaere,B,14,HUT,zero,0
1669,plaere,A,14,HUT,missing,
1670,plaere,B,14,HUT,zero,0
1671,plaere,A,14,HUT,herbivory,
